project_name,project_url,spec,path,line,violation_count,inspect_result,inspect_priority,inspect_reason
averbraeck-pydjunits,https://github.com/averbraeck/pydjunits,InvalidComparisonAnalysis,/tests/test_units.py,62,1,False Alarm,Not Started,"Based on the context of the test, I do not see a place where the comparison is done on floats nearly equal"
averbraeck-pydjunits,https://github.com/averbraeck/pydjunits,InvalidComparisonAnalysis,/tests/test_units.py,63,1,False Alarm,Not Started,"Based on the context of the test, I do not see a place where the comparison is done on floats nearly equal"
averbraeck-pydjunits,https://github.com/averbraeck/pydjunits,InvalidComparisonAnalysis,/tests/test_units.py,427,1,False Alarm,Not Started,"Based on the context of the test, I do not see a place where the comparison is done on floats nearly equal"
averbraeck-pydjunits,https://github.com/averbraeck/pydjunits,InvalidComparisonAnalysis,/tests/test_units.py,428,1,False Alarm,Not Started,"Based on the context of the test, I do not see a place where the comparison is done on floats nearly equal"
averbraeck-pydjunits,https://github.com/averbraeck/pydjunits,InvalidComparisonAnalysis,/tests/test_units.py,436,1,False Alarm,Not Started,"Based on the context of the test, I do not see a place where the comparison is done on floats nearly equal"
getdoover-pydoover,https://github.com/getdoover/pydoover,RandomMustUseSeed,/pydoover/utils/snowflake.py,27,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
getdoover-pydoover,https://github.com/getdoover/pydoover,ItemInList,/tests/test_api_control_codegen.py,39,1,Not Useful,Not Started,"The INCLUDED_OPERATION_IDS list is very long when trigger the violation. However, the membership check is done in an assertion and convert to a set without a loop would not give any performance improvements"
getdoover-pydoover,https://github.com/getdoover/pydoover,ItemInList,/tests/test_api_control_codegen.py,40,1,Not Useful,Not Started,"The INCLUDED_OPERATION_IDS list is very long when trigger the violation. However, the membership check is done in an assertion and convert to a set without a loop would not give any performance improvements"
getdoover-pydoover,https://github.com/getdoover/pydoover,ItemInList,/tests/test_api_control_codegen.py,41,1,Not Useful,Not Started,"The INCLUDED_OPERATION_IDS list is very long when trigger the violation. However, the membership check is done in an assertion and convert to a set without a loop would not give any performance improvements"
irmen-pyminiaudio,https://github.com/irmen/pyminiaudio,FileClosedAnalysis,/tests/conftest.py,12,1,True Positive,Middle,There is no close method implemented for the opened file
SigmaHQ-pySigma,https://github.com/SigmaHQ/pySigma,BuiltinAllAnalysis,/sigma/processing/pipeline.py,360,1,False Alarm,Not Started,No all() used in the code file
SigmaHQ-pySigma,https://github.com/SigmaHQ/pySigma,BuiltinAllAnalysis,/sigma/processing/pipeline.py,557,1,False Alarm,Not Started,No all() used in the code file
SigmaHQ-pySigma,https://github.com/SigmaHQ/pySigma,BuiltinAllAnalysis,/sigma/processing/pipeline.py,574,1,False Alarm,Not Started,The developer already has a list length checker to fix the issue of all([])
SigmaHQ-pySigma,https://github.com/SigmaHQ/pySigma,BuiltinAllAnalysis,/sigma/processing/pipeline.py,598,1,False Alarm,Not Started,The developer already has a list length checker to fix the issue of all([])
SigmaHQ-pySigma,https://github.com/SigmaHQ/pySigma,BuiltinAllAnalysis,/sigma/processing/pipeline.py,623,1,False Alarm,Not Started,The developer already has a list length checker to fix the issue of all([])
SigmaHQ-pySigma,https://github.com/SigmaHQ/pySigma,InvalidComparisonAnalysis,/sigma/types.py,218,1,False Alarm,Not Started,The violation is intentional by the developer as inf is expected in the code for comparison
SigmaHQ-pySigma,https://github.com/SigmaHQ/pySigma,RandomMustUseSeed,/sigma/filters.py,217,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
SigmaHQ-pySigma,https://github.com/SigmaHQ/pySigma,RandomMustUseSeed,/sigma/processing/transformations/condition.py,29,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
frostming-python-cfonts,https://github.com/frostming/python-cfonts,RandomMustUseSeed,/cfonts/core.py,145,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
keboola-python-component,https://github.com/keboola/python-component,FileClosedAnalysis,/tests/test_dao.py,844,1,True Positive,Middle,File is not closed in the test
exxamalte-python-georss-client,https://github.com/exxamalte/python-georss-client,InvalidComparisonAnalysis,/georss_client/xml_parser/geometry.py,29,1,True Positive,Low,Use is rather than == or =! to compare two types
exxamalte-python-georss-client,https://github.com/exxamalte/python-georss-client,InvalidComparisonAnalysis,/tests/test_geo_rss_distance_helper.py,76,1,False Alarm,Not Started,The violation is intentional by the developer as inf is expected in the code for comparison
exxamalte-python-georss-client,https://github.com/exxamalte/python-georss-client,InvalidComparisonAnalysis,/georss_client/xml_parser/geometry.py,62,1,True Positive,Low,Use is rather than == or =! to compare two types
juju-python-libjuju,https://github.com/juju/python-libjuju,RandomMustUseSeed,/tests/unit/test_status.py,24,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
mdapena-pyventus,https://github.com/mdapena/pyventus,InvalidComparisonAnalysis,/tests/pyventus/core/processing/redis/test_redis_processing_service.py,66,1,True Positive,Low,Use is rather than == or =! to compare two types
ABKorotky-random-fish,https://github.com/ABKorotky/random-fish,RandomMustUseSeed,/random_fish/choice.py,29,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
ABKorotky-random-fish,https://github.com/ABKorotky/random-fish,RandomMustUseSeed,/random_fish/scalar.py,39,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
ABKorotky-random-fish,https://github.com/ABKorotky/random-fish,RandomMustUseSeed,/random_fish/scalar.py,24,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
ABKorotky-random-fish,https://github.com/ABKorotky/random-fish,RandomMustUseSeed,/random_fish/scalar.py,54,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
python-release-tools,https://github.com/python/release-tools,RandomMustUseSeed,/tests/test_sbom.py,58,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
python-release-tools,https://github.com/python/release-tools,FileClosedAnalysis,/add_to_pydotorg.py,182,1,True Positive,Middle,File is not closed in the method
dskrypa-requests_client,https://github.com/dskrypa/requests_client,Pydocs_MustShutdownBeforeCloseSocket,/tests/test_client.py,126,1,True Positive,Middle,shutdown() should be used before close()
hcekne-risk-game,https://github.com/hcekne/risk-game,RandomMustUseSeed,/risk_game/game_master.py,400,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
hcekne-risk-game,https://github.com/hcekne/risk-game,RandomMustUseSeed,/risk_game/card_deck.py,16,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
hcekne-risk-game,https://github.com/hcekne/risk-game,RandomMustUseSeed,/risk_game/game_state.py,37,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
hcekne-risk-game,https://github.com/hcekne/risk-game,RandomMustUseSeed,/risk_game/game_master.py,1392,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
hcekne-risk-game,https://github.com/hcekne/risk-game,RandomMustUseSeed,/risk_game/game_state.py,293,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
hcekne-risk-game,https://github.com/hcekne/risk-game,RandomMustUseSeed,/risk_game/game_state.py,294,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
bli74-robotframework-httpx,https://github.com/bli74/robotframework-httpx,StringConcatAnalysis,/utests/test_log.py,133,1,True Positive,Low,Use .join() would be more efficient according to the DyLin Checker
bli74-robotframework-httpx,https://github.com/bli74/robotframework-httpx,StringConcatAnalysis,/utests/test_log.py,143,1,True Positive,Low,Use .join() would be more efficient according to the DyLin Checker
bli74-robotframework-httpx,https://github.com/bli74/robotframework-httpx,StringConcatAnalysis,/utests/test_log.py,153,1,True Positive,Low,Use .join() would be more efficient according to the DyLin Checker
s2n0n-s2n,https://github.com/s2n0n/s2n,FileClosedAnalysis,/native_host.py,73,1,False Alarm,Not Started,Close the file would break sys.stdout globally
s2n0n-s2n,https://github.com/s2n0n/s2n,FileClosedAnalysis,/native_host.py,74,1,False Alarm,Not Started,Close the file would break sys.stdout globally
SemaphoreSolutions-s4-clarity-lib,https://github.com/SemaphoreSolutions/s4-clarity-lib,InvalidComparisonAnalysis,/s4/clarity/_internal/props.py,670,1,True Positive,Low,Use isinstance() rather than type() for a typecheck
onejeuu-sc-file,https://github.com/onejeuu/sc-file,FileClosedAnalysis,/scfile/core/base.py,55,1,Hard to Inspect,Not Started,The developer do have close() implemented for opened file. Cannot locate where it happens without stacktrace
onejeuu-sc-file,https://github.com/onejeuu/sc-file,Pydocs_NoReadAfterAccess,/scfile/core/base.py,55,1,Hard to Inspect,Not Started,The developer do have close() implemented for opened file. Cannot locate where it happens without stacktrace
nodashin6-segee,https://github.com/nodashin6/segee,RandomMustUseSeed,/tests/samples/performance_test.py,63,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
nodashin6-segee,https://github.com/nodashin6/segee,RandomMustUseSeed,/tests/samples/performance_test.py,70,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
nodashin6-segee,https://github.com/nodashin6/segee,RandomMustUseSeed,/tests/samples/performance_test.py,77,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
nodashin6-segee,https://github.com/nodashin6/segee,RandomMustUseSeed,/tests/samples/performance_test.py,78,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
nodashin6-segee,https://github.com/nodashin6/segee,RandomMustUseSeed,/tests/samples/performance_test.py,72,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
nodashin6-segee,https://github.com/nodashin6/segee,RandomMustUseSeed,/tests/samples/performance_test.py,73,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
nodashin6-segee,https://github.com/nodashin6/segee,RandomMustUseSeed,/tests/samples/performance_test.py,91,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
nodashin6-segee,https://github.com/nodashin6/segee,RandomMustUseSeed,/tests/samples/performance_test.py,124,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
nodashin6-segee,https://github.com/nodashin6/segee,InvalidComparisonAnalysis,/tests/segment_tree/application/test_max_segment_tree.py,18,1,False Alarm,Not Started,The violation is intentional by the developer as inf is expected in the code for comparison
nodashin6-segee,https://github.com/nodashin6/segee,InvalidComparisonAnalysis,/tests/segment_tree/application/test_max_segment_tree.py,19,1,False Alarm,Not Started,The violation is intentional by the developer as inf is expected in the code for comparison
nodashin6-segee,https://github.com/nodashin6/segee,InvalidComparisonAnalysis,/tests/segment_tree/application/test_max_segment_tree.py,130,1,False Alarm,Not Started,The violation is intentional by the developer as inf is expected in the code for comparison
nodashin6-segee,https://github.com/nodashin6/segee,InvalidComparisonAnalysis,/tests/segment_tree/application/test_max_segment_tree.py,131,1,False Alarm,Not Started,The violation is intentional by the developer as inf is expected in the code for comparison
nodashin6-segee,https://github.com/nodashin6/segee,InvalidComparisonAnalysis,/tests/segment_tree/application/test_min_segment_tree.py,18,1,False Alarm,Not Started,The violation is intentional by the developer as inf is expected in the code for comparison
nodashin6-segee,https://github.com/nodashin6/segee,InvalidComparisonAnalysis,/tests/segment_tree/application/test_min_segment_tree.py,19,1,False Alarm,Not Started,The violation is intentional by the developer as inf is expected in the code for comparison
nodashin6-segee,https://github.com/nodashin6/segee,InvalidComparisonAnalysis,/tests/segment_tree/application/test_min_segment_tree.py,130,1,False Alarm,Not Started,The violation is intentional by the developer as inf is expected in the code for comparison
nodashin6-segee,https://github.com/nodashin6/segee,InvalidComparisonAnalysis,/tests/segment_tree/application/test_min_segment_tree.py,131,1,False Alarm,Not Started,The violation is intentional by the developer as inf is expected in the code for comparison
nodashin6-segee,https://github.com/nodashin6/segee,InvalidComparisonAnalysis,/tests/segment_tree/core/test_segment_tree_basic.py,30,1,False Alarm,Not Started,The violation is intentional by the developer as inf is expected in the code for comparison
turris-cz-sentinel-cert-api,https://github.com/turris-cz/sentinel-cert-api,Flask_NoModifyAfterServe,/tests/client/conftest.py,22,1,False Alarm,Not Started,"Spec problem. The two parameters are not combined correctly, should not track all possible combinations"
turris-cz-sentinel-cert-api,https://github.com/turris-cz/sentinel-cert-api,Flask_NoModifyAfterServe,/tests/client/conftest.py,14,1,False Alarm,Not Started,"Spec problem. The two parameters are not combined correctly, should not track all possible combinations"
turris-cz-sentinel-cert-api,https://github.com/turris-cz/sentinel-cert-api,Flask_NoModifyAfterServe,/tests/client/conftest.py,15,1,False Alarm,Not Started,"Spec problem. The two parameters are not combined correctly, should not track all possible combinations"
amswiatkowski-serverless-and-ai,https://github.com/amswiatkowski/serverless-and-ai,RandomMustUseSeed,/tests/integration/test_dummy.py,5,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
amswiatkowski-serverless-and-ai,https://github.com/amswiatkowski/serverless-and-ai,RandomMustUseSeed,/tests/unit/test_dummy.py,5,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,InvalidComparisonAnalysis,/servicestack/clients.py,42,1,True Positive,Low,Use isinstance() rather than type() for a typecheck
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,InvalidComparisonAnalysis,/servicestack/reflection.py,33,1,True Positive,Low,Use is rather than == or =! to compare two types
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,InvalidComparisonAnalysis,/servicestack/reflection.py,36,1,True Positive,Low,Use is rather than == or =! to compare two types
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,InvalidComparisonAnalysis,/servicestack/reflection.py,258,1,True Positive,Low,Use is rather than == or =! to compare two types
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,InvalidComparisonAnalysis,/servicestack/reflection.py,310,1,True Positive,Low,Use is rather than == or =! to compare two types
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,InvalidComparisonAnalysis,/servicestack/reflection.py,327,1,True Positive,Low,Use is rather than == or =! to compare two types
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,InvalidComparisonAnalysis,/servicestack/reflection.py,376,1,True Positive,Low,Use is rather than == or =! to compare two types
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,InvalidComparisonAnalysis,/servicestack/clients.py,86,1,True Positive,Low,Use is rather than == or =! to compare two types
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,InvalidComparisonAnalysis,/servicestack/clients.py,570,1,True Positive,Low,Use isinstance() rather than type() for a typecheck
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,InvalidComparisonAnalysis,/servicestack/clients.py,581,1,True Positive,Low,Use isinstance() rather than type() for a typecheck
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,InvalidComparisonAnalysis,/servicestack/reflection.py,89,1,True Positive,Low,Use isinstance() rather than type() for a typecheck
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,InvalidComparisonAnalysis,/servicestack/clients.py,40,1,True Positive,Low,Use is rather than == or =! to compare two types
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,StringConcatAnalysis,/servicestack/utils.py,23,1,True Positive,Low,Use .join() would be more efficient according to the DyLin Checker
ServiceStack-servicestack-python,https://github.com/ServiceStack/servicestack-python,StringConcatAnalysis,/servicestack/utils.py,30,1,True Positive,Low,Use .join() would be more efficient according to the DyLin Checker
kenjyco-settings-helper,https://github.com/kenjyco/settings-helper,InvalidComparisonAnalysis,/settings_helper/__init__.py,198,1,True Positive,Low,Use isinstance() rather than type() for a typecheck
braun-steven-simple-einet,https://github.com/braun-steven/simple-einet,InvalidComparisonAnalysis,/simple_einet/type_checks.py,95,1,True Positive,Low,Use is rather than == or =! to compare two types
braun-steven-simple-einet,https://github.com/braun-steven/simple-einet,InvalidComparisonAnalysis,/simple_einet/type_checks.py,78,1,True Positive,Low,Use isinstance() rather than type() for a typecheck
braun-steven-simple-einet,https://github.com/braun-steven/simple-einet,InvalidComparisonAnalysis,/simple_einet/type_checks.py,97,1,True Positive,Low,Use is rather than == or =! to compare two types
braun-steven-simple-einet,https://github.com/braun-steven/simple-einet,InvalidComparisonAnalysis,/simple_einet/type_checks.py,114,1,True Positive,Low,Use is rather than == or =! to compare two types
braun-steven-simple-einet,https://github.com/braun-steven/simple-einet,InvalidComparisonAnalysis,/simple_einet/layers/distributions/abstract_leaf.py,123,1,True Positive,Low,Use isinstance() rather than type() for a typecheck
braun-steven-simple-einet,https://github.com/braun-steven/simple-einet,InvalidComparisonAnalysis,/simple_einet/layers/distributions/abstract_leaf.py,125,1,True Positive,Low,Use isinstance() rather than type() for a typecheck
braun-steven-simple-einet,https://github.com/braun-steven/simple-einet,InvalidComparisonAnalysis,/simple_einet/layers/distributions/abstract_leaf.py,127,1,True Positive,Low,Use isinstance() rather than type() for a typecheck
apuigsech-smartyaml,https://github.com/apuigsech/smartyaml,InvalidComparisonAnalysis,/smartyaml/directives/base.py,471,1,True Positive,Low,Use is rather than == or =! to compare two types
apuigsech-smartyaml,https://github.com/apuigsech/smartyaml,InvalidComparisonAnalysis,/smartyaml/directives/base.py,473,1,True Positive,Low,Use is rather than == or =! to compare two types
gautamkrishnar-socli,https://github.com/gautamkrishnar/socli,RandomMustUseSeed,/socli/search.py,461,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
gautamkrishnar-socli,https://github.com/gautamkrishnar/socli,RandomMustUseSeed,/socli/search.py,473,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
Shounak007-Sports-Odds-Calulation,https://github.com/Shounak007/Sports-Odds-Calulation,RandomMustUseSeed,/real_wnba_analyzer.py,163,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
Shounak007-Sports-Odds-Calulation,https://github.com/Shounak007/Sports-Odds-Calulation,RandomMustUseSeed,/real_wnba_analyzer.py,199,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
bjwie-ssh-parameter-manager,https://github.com/bjwie/ssh-parameter-manager,Flask_NoModifyAfterServe,/tests/test_auto_initialization.py,426,1,False Alarm,Not Started,"Spec problem. The two parameters are not combined correctly, should not track all possible combinations"
developmentseed-stac-fastapi-html-middleware,https://github.com/developmentseed/stac-fastapi-html-middleware,FileClosedAnalysis,/tests/test_middleware.py,18,1,True Positive,Middle,File is not closed in the method
developmentseed-stac-fastapi-html-middleware,https://github.com/developmentseed/stac-fastapi-html-middleware,FileClosedAnalysis,/tests/test_middleware.py,19,1,True Positive,Middle,File is not closed in the method
developmentseed-stac-fastapi-html-middleware,https://github.com/developmentseed/stac-fastapi-html-middleware,FileClosedAnalysis,/tests/test_middleware.py,20,1,True Positive,Middle,File is not closed in the method
developmentseed-stac-fastapi-html-middleware,https://github.com/developmentseed/stac-fastapi-html-middleware,FileClosedAnalysis,/tests/test_middleware.py,21,1,True Positive,Middle,File is not closed in the method
developmentseed-stac-fastapi-html-middleware,https://github.com/developmentseed/stac-fastapi-html-middleware,FileClosedAnalysis,/tests/test_middleware.py,22,1,True Positive,Middle,File is not closed in the method
developmentseed-stac-fastapi-html-middleware,https://github.com/developmentseed/stac-fastapi-html-middleware,FileClosedAnalysis,/tests/test_middleware.py,23,1,True Positive,Middle,File is not closed in the method
developmentseed-stac-fastapi-html-middleware,https://github.com/developmentseed/stac-fastapi-html-middleware,FileClosedAnalysis,/tests/test_middleware.py,25,1,True Positive,Middle,File is not closed in the method
dougborg-stocktrim-openapi-client,https://github.com/dougborg/stocktrim-openapi-client,InvalidComparisonAnalysis,/tests/test_utils.py,503,1,False Alarm,Not Started,The violation is intentional by the developer as inf is expected in the code for comparison
landoskape-syd,https://github.com/landoskape/syd,InvalidComparisonAnalysis,/syd/viewer.py,1507,1,True Positive,Low,Use is rather than == or =! to compare two types
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,70,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,84,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/data_generators.py,16,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/data_generators.py,11,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,143,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/data_generators.py,37,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,145,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,146,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,147,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,148,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,149,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/data_generators.py,32,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/debate_helpers.py,138,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/debate_helpers.py,87,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/debate_helpers.py,91,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/debate_helpers.py,92,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/debate_helpers.py,93,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/debate_helpers.py,94,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/debate_helpers.py,95,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/debate_helpers.py,96,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/debate_helpers.py,97,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/debate_helpers.py,98,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/debate_helpers.py,99,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,164,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,225,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,229,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,250,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/debate_helpers.py,43,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/debate_helpers.py,24,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,274,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/utils/data_generators.py,49,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,336,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,245,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,73,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
envoyanshu-crypto-systemwide-scenario-agent-debates-,https://github.com/envoyanshu-crypto/systemwide-scenario-agent-debates-,RandomMustUseSeed,/src/generators/two_agent_generator.py,355,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
